#{"t_start": 1777202463.1535542, "env_id": "None"}
r,l,t112.027554,1000,8.188371117.013618,1000,16.770322.227.646766,1000,24.67416.3329.184747,1000,32.1537.6240.43192,983,39.31456142.53.021086,939,45.37165628.891808,446,46.65953762.27086,811,52.648754
8.117.027625,228,53.45622362.734796,757,56.2719449.817271,571,60.3389
26.904728,350,61.933654
9.302294,178,62.753813
7.559285,137,63.373014
11.944246,173,64.153886
13.197619,185,68.224158
95.890212,92,68.9818411.22.199631,169,69.852158.730165,131,70.08305
5.89721.835822,226,71.648529
3.077923,46,71.88.3274711.758717,169,72.797703
9.452102,137,77.37.2905624.104228,161,78.207957
25.34366,262,79.556678
151.349542,389,80.0169
25.907216,178,80.24.2930812.045538,191,8149.56441,76.599678,533,87.290384
16.910769,164,88.127908
39.477314,314,89.63982
67.310236,419,94.904662
43.154642,267,96.175674
15.43551,136,96.772562
128.744694,548,102.182674
128.482053,545,104.618336
11.206282,91,105.055017
128.662846,415,110.675166
128.543299,384,112.495107
128.611849,486,117.663569
128.614451,377,119.37589
16.523407,74,119.700852
128.467284,319,121.142565
128.787611,362,126.23404
128.213275,239,127.317453
128.45545,277,128.583611
106.82417,249,129.768497
34.495756,134,133.57125
112.631372,276,134.796673
97.700939,214,135.776108
128.179869,269,136.96673
128.297687,271,141.887088
128.683467,275,143.256785
128.036913,256,144.5506
128.493139,239,145.752933
128.380511,223,150.084666
128.319642,246,151.218535
128.090457,286,152.525824
128.652525,244,153.636483
128.596844,244,158.238078
61.939797,166,159.035703
100.097555,208,160.021893
128.25851,227,161.190642
128.223386,237,162.323872
23.020398,83,162.730163
44.889637,137,166.568942
11.503838,57,166.843658
128.45978,204,167.770818
128.393483,244,168.868039
128.312039,212,169.831233
128.673658,244,174.243969
127.929965,200,175.29133
128.185871,202,1798.386129,128.019901,234,177.512738
128.225737,230,178.654858
128.503491,224,183.140469
128.581471,262,184.361854
128.15577,205,185.320406
128.541281,252,186.49567
128.234371,215,187.479781
128.569545,206,191.525318
128.696972,225,192.64756
128.565197,226,193.76614
128.070216,206,194.749662
91.795696,197,198.999067
11.631787,59,199.292531
71.394345,163,200.100844
8.929157,57,200.394927
25.793194,96,200.931577
41.824005,108,201.500473
3.818512,37,201.7076
16.742673,70,202.066851
4.351269,48,202.324174
11.316458,60,202.614769
52.481885,136,203.348805
52.112064,123,203.969077
128.294299,197,208.153108
77.531223,190,209.138717
128.164834,232,210.337088
52.719688,128,211.030137
41.420745,100,211.557364
93.083358,205,212.691232
20.671966,72,216.861611
17.624359,69,217.216792
5.582767,36,217.405745
7.146981,43,217.62632
21.873989,82,218.03297
42.539937,116,218.602309
1.817273,31,218.768499
67.504189,154,219.506636
10.927355,53,219.780767
66.955969,136,220.463834
9.569152,57,220.746192
15.177214,59,221.044437
41.241614,103,221.541333
101.337457,190,225.559938
49.790533,118,226.144386
28.44057,94,226.603532
87.941042,158,227.364454
24.497817,82,227.821111
104.380511,202,228.860824
54.169086,120,229.483778
90.131446,182,233.868907
128.237437,187,234.793848
128.144362,224,235.847661
128.02188,204,236.784664
127.836072,210,237.736892
127.826776,173,241.722395
128.007072,197,242.691941
128.475647,217,243.77509
128.139987,232,244.961079
128.640546,171,245.842683
128.315883,167,250.307983
96.365463,168,251.164424
128.574832,157,251.945708
79.734878,144,252.6805
127.972323,195,253.645557
128.424135,172,254.475086
128.082657,194,258.384456
128.262204,199,259.309112
127.87123,175,260.124745
128.363078,159,260.902864
127.964988,168,261.72529
96.095155,150,262.443199
128.600439,167,266.660484
128.402357,169,267.649627
128.080978,151,268.523473
127.944406,172,269.539069
127.909922,165,270.368331
128.093182,167,271.134814
128.146094,173,271.942917
128.549389,187,275.77612
128.570378,162,276.532932
127.863531,154,277.254047
128.448477,173,278.068754
127.758254,172,278.905825
127.707148,168,279.765783
127.929003,173,284.351149
128.303535,173,285.295335
128.302161,154,286.11801
127.835057,148,286.851053
109.085791,169,287.725181
128.545862,159,288.506066
127.63246,154,292.357858
128.549412,145,293.04937
48.15522,104,293.546528
127.893862,167,294.373236
127.745555,172,295.210984
127.676585,155,295.950407
128.311699,158,296.710919
127.869954,162,301.063206
127.743314,153,301.80268
127.863305,150,302.54549
127.979446,158,303.31937
127.655874,162,304.257173
33.738932,76,304.681478
127.572634,148,305.418634
127.881796,145,309.350373
128.014464,154,310.075999
128.648831,158,310.817358
128.443861,160,311.559768
127.761344,162,312.321016
127.599568,145,313.01055
128.370371,164,317.434688
128.516901,157,318.250345
127.99782,162,319.075232
28.750186,71,319.44436
127.645358,154,320.251233
128.125294,155,321.036618
127.836807,158,321.861356
127.967317,173,326.07846
127.558126,152,326.804678
128.059613,162,327.570013
128.203468,163,328.357009
128.19367,140,329.027421
128.249304,157,329.763501
128.56375,164,330.566307
127.758945,157,334.600583
127.696623,147,335.34371
127.468455,160,336.182379
128.526677,160,336.949709
128.430033,143,337.632915
127.76825,154,338.360638
127.777396,153,339.094661
25.612333,136,335.611127
125.355225,140,336.289394
126.366745,151,337.00488
125.670753,135,337.67147
126.256897,135,338.315948
19742
123.218624,148,336.897896
102.891494,144,337.596046
123.055965,149,338.293663

118.341077,136,334.461031
118.501722,143,335.212489
118.47609,152,336.003591
119.140957,148,336.701959
118.348053,155,337.451066
119.291476,148,338.137187
118.742695,143,338.829083
,334.771168
102.364454,151,335.569332
118.677625,132,336.213909
118.794441,140,336.878871
118.160754,131,337.509623
119.059881,158,338.275787
79847
112.056598,145,337.185585
112.524864,147,337.876531
111.669384,135,338.518447
75
51.385074,91,335.597925
98.824534,117,336.17733
99.101623,135,336.841644
99.155443,118,337.409058
98.756556,125,338.02278
98.649248,123,338.598614
992
45.399707,96,329.752516
109.105563,125,330.350485
109.411952,121,334.203272
108.902066,129,334.850609
109.589818,131,335.562129
109.087445,148,336.288294
108.577025,131,336.906462
109.419815,126,337.515183
18.228048,55,337.788022
108.820696,133,338.42442
7051
103.37824,132,336.504103
103.980961,116,337.064989
103.599885,124,337.666986
103.518002,121,338.228609
3467
100.312881,135,338.896058

99.513053,115,337.700955
99.490138,131,338.320745
41.813062,81,338.706728
.151967
98.852637,119,334.744811
99.423113,130,335.463005
99.331648,122,336.067131
98.705168,114,336.607303
99.155383,120,337.176001
98.886833,127,337.795527
98.803376,127,338.395861
99.529528,115,338.927984
